respondent_id,h1n1_vaccine,seasonal_vaccine
27640,0.4416274,0.53515095
27641,0.34987658,0.64370614
27642,0.25748926,0.560503
27643,0.07241996,0.10372555
27644,0.14138363,0.50112176
27645,0.13826938,0.12915507
27646,0.11465769,0.4232704
27647,0.15444554,0.340833
27648,0.09941601,0.16388161
27649,0.08801755,0.39515862
27650,0.1500146,0.6035602
27651,0.25787216,0.7766184
27652,0.12481124,0.3244268
27653,0.09416237,0.16731243
27654,0.3045922,0.5315969
27655,0.1662924,0.3005927
27656,0.16603993,0.2986955
27657,0.32337588,0.39376205
27658,0.1094991,0.47479865
27659,0.08226074,0.12172422
27660,0.3302734,0.3360563
27661,0.2388643,0.18871622
27662,0.071778305,0.35738984
27663,0.25203916,0.7477529
27664,0.14659604,0.15159233
27665,0.49050978,0.56586957
27666,0.19037008,0.6601043
27667,0.12107783,0.27350783
27668,0.7249522,0.92666006
27669,0.2330035,0.8194788
27670,0.27932042,0.8658568
27671,0.24790692,0.7824782
27672,0.109093286,0.26259747
27673,0.09349479,0.30677637
27674,0.094162345,0.3430101
27675,0.34219486,0.74494344
27676,0.42519155,0.8586071
27677,0.15381537,0.31597993
27678,0.23951995,0.39495268
27679,0.15577495,0.51661813
27680,0.44577938,0.7633601
27681,0.044584848,0.082496755
27682,0.17337494,0.7628053
27683,0.15426412,0.49189258
27684,0.14471132,0.33113763
27685,0.099132046,0.1424782
27686,0.17162652,0.3471329
27687,0.10082855,0.10905327
27688,0.16848132,0.57822007
27689,0.41112182,0.88643485
27690,0.49254888,0.85657054
27691,0.49111107,0.7810218
27692,0.15401569,0.3562733
27693,0.12791258,0.5911323
27694,0.15518752,0.38776475
27695,0.19843468,0.3497073
27696,0.17757754,0.62975883
27697,0.49595827,0.82766527
27698,0.26197806,0.35193154
27699,0.06993933,0.22072206
27700,0.12928754,0.43096635
27701,0.25845128,0.30501518
27702,0.26103187,0.27451003
27703,0.08443304,0.07359972
27704,0.09800161,0.24397077
27705,0.56276673,0.7235894
27706,0.19494276,0.7855405
27707,0.09688159,0.32783398
27708,0.33232135,0.55343276
27709,0.20676392,0.27731556
27710,0.109660156,0.37575155
27711,0.31154823,0.40506634
27712,0.105367735,0.15574464
27713,0.08808025,0.16798045
27714,0.16900122,0.14021876
27715,0.49041262,0.6707904
27716,0.19223614,0.51122046
27717,0.09509513,0.17950246
27718,0.17333429,0.450783
27719,0.053550173,0.16634594
27720,0.14961235,0.31298727
27721,0.18643346,0.33578932
27722,0.13141508,0.33818665
27723,0.35790062,0.77998614
27724,0.12275101,0.24587667
27725,0.11075162,0.48271558
27726,0.15155071,0.33354005
27727,0.2582213,0.86430895
27728,0.28928125,0.51369566
27729,0.1156209,0.1509286
27730,0.4175722,0.6209547
27731,0.5255107,0.8091603
27732,0.18675497,0.81928205
27733,0.14228608,0.4565439
27734,0.14392422,0.40814975
27735,0.4384338,0.5617953
27736,0.19434279,0.35624
27737,0.14659654,0.6968014
27738,0.31432337,0.8985101
27739,0.28930825,0.5974693
27740,0.1507529,0.43313164
27741,0.33754995,0.6900053
27742,0.24298185,0.56045216
27743,0.37616274,0.64199644
27744,0.13716741,0.3824504
27745,0.5109968,0.77268046
27746,0.17398542,0.6086542
27747,0.14525709,0.34400588
27748,0.23111156,0.25070363
27749,0.26236552,0.70533633
27750,0.25130236,0.43287677
27751,0.11184852,0.24152616
27752,0.3315417,0.69972426
27753,0.09239244,0.16395046
27754,0.25641537,0.7652901
27755,0.6993104,0.9197497
27756,0.14071743,0.2716329
27757,0.097519614,0.21017568
27758,0.07740318,0.708547
27759,0.10719603,0.19618869
27760,0.37367716,0.7570471
27761,0.15145086,0.57949924
27762,0.075532235,0.08979774
27763,0.12147022,0.5436225
27764,0.19585745,0.5595018
27765,0.15680659,0.43225384
27766,0.4626294,0.75891536
27767,0.3607189,0.74789584
27768,0.08022346,0.073433846
27769,0.15553536,0.3462217
27770,0.14617574,0.54045004
27771,0.16049315,0.6020058
27772,0.4947799,0.7778823
27773,0.16787657,0.34038466
27774,0.1395177,0.12994035
27775,0.18781555,0.29852223
27776,0.1114502,0.10046255
27777,0.15357538,0.37045303
27778,0.23891844,0.2539438
27779,0.15409319,0.29755843
27780,0.14999896,0.7114808
27781,0.07335626,0.13521536
27782,0.50513566,0.74200946
27783,0.1431761,0.4542936
27784,0.17318867,0.22652924
27785,0.13770156,0.3409695
27786,0.0838516,0.18825716
27787,0.16089492,0.1788073
27788,0.11902563,0.21025717
27789,0.5634342,0.84530646
27790,0.41860256,0.6855318
27791,0.13167228,0.31612253
27792,0.11864285,0.5088253
27793,0.25693825,0.29968086
27794,0.15527028,0.15065303
27795,0.34970757,0.7529105
27796,0.15642647,0.5001395
27797,0.3602838,0.63226366
27798,0.16940413,0.107544936
27799,0.1797027,0.16583782
27800,0.15471071,0.35964674
27801,0.07617809,0.2631198
27802,0.33696583,0.72913694
27803,0.07181491,0.12020861
27804,0.4649032,0.77685255
27805,0.14707927,0.29648802
27806,0.39580056,0.7571468
27807,0.24337845,0.6801222
27808,0.28043702,0.49016047
27809,0.45131943,0.8804264
27810,0.092423216,0.23359747
27811,0.1162376,0.26329133
27812,0.1497105,0.28032523
27813,0.23300226,0.41521868
27814,0.1832031,0.39809236
27815,0.1623009,0.4451679
27816,0.26192135,0.6836064
27817,0.15545082,0.3430633
27818,0.26483068,0.79303604
27819,0.18861179,0.30268875
27820,0.44850498,0.53537315
27821,0.17641164,0.32860032
27822,0.15359026,0.3169197
27823,0.2242808,0.3390345
27824,0.22020882,0.720704
27825,0.22780031,0.23071423
27826,0.14511973,0.5661512
27827,0.08976491,0.1967182
27828,0.10268964,0.3958301
27829,0.09903654,0.30970326
27830,0.2569846,0.32762423
27831,0.20124653,0.5004529
27832,0.14488587,0.46686703
27833,0.23120685,0.3495509
27834,0.44303727,0.7426094
27835,0.32085413,0.6468911
27836,0.17798239,0.86696345
27837,0.38756344,0.76118517
27838,0.11131246,0.43553653
27839,0.09560035,0.25132933
27840,0.2198871,0.54607034
27841,0.17467403,0.51569515
27842,0.2801514,0.71884775
27843,0.17077678,0.5201534
27844,0.24795124,0.8048158
27845,0.106268905,0.6194164
27846,0.15872969,0.13099304
27847,0.15738039,0.46500963
27848,0.5232656,0.8271166
27849,0.18855992,0.75286955
27850,0.18011166,0.16694543
27851,0.3386466,0.38049242
27852,0.34154066,0.76692647
27853,0.20712085,0.26567215
27854,0.25530916,0.6638053
27855,0.2573392,0.45860392
27856,0.2696313,0.74357873
27857,0.44436726,0.8240197
27858,0.39666596,0.8841293
27859,0.58845806,0.8775349
27860,0.20319827,0.67137927
27861,0.16697526,0.35043272
27862,0.16085823,0.36288172
27863,0.27108166,0.4283139
27864,0.19018696,0.4188526
27865,0.26765865,0.52100825
27866,0.47966644,0.7130673
27867,0.29017454,0.5359726
27868,0.40317684,0.79597074
27869,0.12466937,0.4124257
27870,0.24980041,0.10899829
27871,0.158984,0.51142174
27872,0.10887165,0.1769686
27873,0.1733359,0.1358171
27874,0.2635458,0.6602392
27875,0.27246594,0.4354584
27876,0.08058435,0.08344211
27877,0.329433,0.594573
27878,0.17465144,0.6921263
27879,0.16726342,0.49957082
27880,0.08636913,0.21489362
27881,0.19139515,0.6041827
27882,0.16132116,0.43429035
27883,0.07570532,0.07628285
27884,0.1896658,0.2864706
27885,0.09881485,0.15317617
27886,0.17639092,0.28841862
27887,0.5161792,0.5585663
27888,0.10060365,0.2786585
27889,0.13906933,0.16078797
27890,0.27348873,0.5206001
27891,0.29595754,0.6378032
27892,0.11328442,0.13310122
27893,0.1269823,0.19614686
27894,0.1993444,0.38663626
27895,0.15764363,0.60056406
27896,0.15785648,0.48547342
27897,0.091160096,0.1616147
27898,0.10549377,0.137721
27899,0.12193774,0.430213
27900,0.36560205,0.7663374
27901,0.1539146,0.23628332
27902,0.0981709,0.28447503
27903,0.094491474,0.17233355
27904,0.24409021,0.32019448
27905,0.140059,0.37795043
27906,0.1432287,0.5021155
27907,0.6988371,0.90817505
27908,0.29014918,0.62714314
27909,0.17820214,0.3561701
27910,0.2701119,0.7008121
27911,0.32712603,0.69681287
27912,0.15760666,0.50827867
27913,0.07771244,0.2782084
27914,0.096108615,0.36728603
27915,0.11665764,0.42288974
27916,0.16746713,0.38652456
27917,0.09315182,0.39950377
27918,0.25947487,0.8723953
27919,0.19498186,0.42982903
27920,0.21126455,0.7315107
27921,0.15326165,0.52576274
27922,0.2563046,0.45655313
27923,0.25949535,0.85635906
27924,0.11844009,0.111556515
27925,0.042551644,0.08550711
27926,0.26317075,0.33059502
27927,0.10495294,0.21219182
27928,0.5622738,0.8354766
27929,0.17315432,0.73687184
27930,0.18098548,0.22530492
27931,0.617336,0.81401604
27932,0.179255,0.18578312
27933,0.064576015,0.32275137
27934,0.32192615,0.6561984
27935,0.27819714,0.8091426
27936,0.18789123,0.5302885
27937,0.43900132,0.59728736
27938,0.118943356,0.250554
27939,0.108436815,0.20827746
27940,0.11624429,0.30604395
27941,0.1257215,0.32081065
27942,0.101628035,0.25359893
27943,0.15753947,0.67856514
27944,0.19133435,0.3792125
27945,0.2319734,0.423061
27946,0.12614048,0.23374082
27947,0.30591768,0.85330653
27948,0.054211285,0.14468679
27949,0.17232552,0.48633024
27950,0.15157454,0.750482
27951,0.36198702,0.5809269
27952,0.19337937,0.7759412
27953,0.1776417,0.52987134
27954,0.1939121,0.63810176
27955,0.11521535,0.6636979
27956,0.3041052,0.74056953
27957,0.070496164,0.22385702
27958,0.4043075,0.83192486
27959,0.20428029,0.19894978
27960,0.24296308,0.5906373
27961,0.15892795,0.34586394
27962,0.4383579,0.8025804
27963,0.10704885,0.17470795
27964,0.08652964,0.15451829
27965,0.11933639,0.107174285
27966,0.2957228,0.6755283
27967,0.118975244,0.1759361
27968,0.17723405,0.445682
27969,0.42129105,0.8474845
27970,0.15186444,0.23670013
27971,0.19362076,0.6392133
27972,0.11996015,0.36541244
27973,0.46977147,0.6932074
27974,0.13480707,0.37271637
27975,0.12984054,0.12577648
27976,0.14003915,0.24807559
27977,0.0961809,0.2138297
27978,0.12879135,0.4115548
27979,0.304456,0.8949702
27980,0.12285613,0.21385422
27981,0.14396633,0.46106547
27982,0.24573585,0.6723646
27983,0.5737512,0.9367997
27984,0.1783084,0.3180798
27985,0.18835956,0.786813
27986,0.25939786,0.2559792
27987,0.16816436,0.4690285
27988,0.111416504,0.38588625
27989,0.16137695,0.41585818
27990,0.14569543,0.5053948
27991,0.14624731,0.45569995
27992,0.04422722,0.05907478
27993,0.13207383,0.21252124
27994,0.31629014,0.7884938
27995,0.2129708,0.56088316
27996,0.07976624,0.15105554
27997,0.15845463,0.31020042
27998,0.21048501,0.7248172
27999,0.21813822,0.72017753
28000,0.09896198,0.12864861
28001,0.060659368,0.06044563
28002,0.065319434,0.09018531
28003,0.15141125,0.47086135
28004,0.20738702,0.4558464
28005,0.12265138,0.29708278
28006,0.18505447,0.24018347
28007,0.23538703,0.55724925
28008,0.10752391,0.58147955
28009,0.14773281,0.4609265
28010,0.13338459,0.14439298
28011,0.09564601,0.5003657
28012,0.5584335,0.84133
28013,0.27679023,0.72899324
28014,0.121878065,0.16568653
28015,0.1639614,0.62193215
28016,0.33013925,0.7831213
28017,0.16008496,0.4150195
28018,0.16061461,0.5562308
28019,0.14204834,0.25206324
28020,0.08752724,0.09058907
28021,0.25311482,0.43768936
28022,0.27854297,0.50727445
28023,0.29048717,0.41322052
28024,0.12017403,0.3222722
28025,0.3831142,0.6210341
28026,0.07916889,0.17447844
28027,0.21989265,0.5640653
28028,0.2845402,0.85040236
28029,0.27738568,0.49509805
28030,0.48238304,0.85378176
28031,0.062105305,0.17649077
28032,0.1312508,0.54788136
28033,0.18980743,0.116397336
28034,0.2971258,0.5173637
28035,0.19049327,0.28370848
28036,0.14575021,0.3854976
28037,0.09103071,0.5618091
28038,0.10267571,0.20557351
28039,0.22355121,0.49378183
28040,0.27830747,0.83675396
28041,0.18490797,0.699905
28042,0.14268383,0.2721045
28043,0.4185929,0.78338593
28044,0.1269987,0.27851075
28045,0.18740296,0.50494695
28046,0.13599548,0.5124524
28047,0.2257551,0.61874264
28048,0.14563216,0.1932967
28049,0.14121622,0.7273414
28050,0.12427369,0.31937194
28051,0.1760494,0.6032246
28052,0.39937115,0.69441944
28053,0.13988768,0.2710195
28054,0.27035475,0.1595769
28055,0.15035956,0.3064436
28056,0.30315202,0.8541609
28057,0.1369868,0.649495
28058,0.10595811,0.20186163
28059,0.12583354,0.33187965
28060,0.08153893,0.28152823
28061,0.17942998,0.39254797
28062,0.28642672,0.47699276
28063,0.23029542,0.31709987
28064,0.14981174,0.50163734
28065,0.1383638,0.27639234
28066,0.1907322,0.5958096
28067,0.2155299,0.80637676
28068,0.16130196,0.19293854
28069,0.1602987,0.5435295
28070,0.10656108,0.5775235
28071,0.18533169,0.51728415
28072,0.13176973,0.3516732
28073,0.111947,0.25637242
28074,0.27855897,0.54646975
28075,0.13794647,0.27793437
28076,0.20425273,0.5478242
28077,0.16311768,0.34171128
28078,0.15199979,0.6626042
28079,0.38538665,0.88984853
28080,0.16091451,0.28310877
28081,0.29333648,0.75113297
28082,0.22094622,0.6402236
28083,0.09149587,0.12153162
28084,0.11209445,0.11876688
28085,0.34739903,0.45579588
28086,0.2741667,0.64622736
28087,0.19470401,0.81767243
28088,0.20374535,0.48968896
28089,0.14904681,0.3129188
28090,0.15040891,0.5079648
28091,0.110212155,0.22302222
28092,0.08261771,0.15853912
28093,0.16782825,0.42304504
28094,0.097566314,0.477108
28095,0.5886276,0.79168373
28096,0.2939138,0.6162354
28097,0.12882134,0.15889119
28098,0.2386699,0.50582236
28099,0.11792574,0.25615948
28100,0.13062528,0.25740477
28101,0.30863082,0.7382577
28102,0.11766507,0.2825943
28103,0.18892545,0.7485882
28104,0.25419214,0.80285454
28105,0.1433775,0.23004803
28106,0.15630803,0.38016072
28107,0.13539946,0.30895317
28108,0.29383832,0.4534429
28109,0.16122091,0.2849949
28110,0.3210713,0.85552436
28111,0.11959546,0.46480024
28112,0.34605533,0.54161036
28113,0.18171073,0.69214225
28114,0.14560668,0.34709132
28115,0.11174789,0.34969938
28116,0.13829981,0.24469148
28117,0.11846502,0.23759493
28118,0.16065322,0.25766134
28119,0.26536706,0.5161247
28120,0.38641736,0.6231849
28121,0.3716946,0.74808186
28122,0.06303927,0.045569267
28123,0.13044822,0.13267797
28124,0.23439823,0.34245613
28125,0.24033819,0.566103
28126,0.22546993,0.5454561
28127,0.19241087,0.4346079
28128,0.08921544,0.08126987
28129,0.31501955,0.7830889
28130,0.15464686,0.2992821
28131,0.13755749,0.13941456
28132,0.34682322,0.85447514
28133,0.27374142,0.8178438
28134,0.17448607,0.32254776
28135,0.21034695,0.84851915
28136,0.16696493,0.7337577
28137,0.15661278,0.31111565
28138,0.17278942,0.55551046
28139,0.3474437,0.8490065
28140,0.38364592,0.7646011
28141,0.07538355,0.080007315
28142,0.1330638,0.19260333
28143,0.21000822,0.34684506
28144,0.17845674,0.7171764
28145,0.22084583,0.49981338
28146,0.083756834,0.19178411
28147,0.13930173,0.37551248
28148,0.3419961,0.56336725
28149,0.099553086,0.23416331
28150,0.27537832,0.6530693
28151,0.111849755,0.546112
28152,0.2316887,0.49686778
28153,0.1268616,0.2139453
28154,0.114258334,0.16409492
28155,0.08317016,0.5640189
28156,0.09835413,0.4528321
28157,0.157892,0.24750915
28158,0.33662656,0.8194036
28159,0.33527428,0.672392
28160,0.13732447,0.18100066
28161,0.2641651,0.63329875
28162,0.2714977,0.7675526
28163,0.18768056,0.3494537
28164,0.30579233,0.64667547
28165,0.1428895,0.36941135
28166,0.42040074,0.87796885
28167,0.17487526,0.4496872
28168,0.2532174,0.6680941
28169,0.087920025,0.22595301
28170,0.18026263,0.5218736
28171,0.22868708,0.40586847
28172,0.15241453,0.49219567
28173,0.049455825,0.15324286
28174,0.13772738,0.20269157
28175,0.20036846,0.6916269
28176,0.0482286,0.08495096
28177,0.16102992,0.2972856
28178,0.18052538,0.7465231
28179,0.13598926,0.3296253
28180,0.1592906,0.30974007
28181,0.12253482,0.312459
28182,0.12885143,0.3557815
28183,0.15199299,0.15748295
28184,0.068914205,0.18482117
28185,0.2511335,0.35502872
28186,0.18751705,0.43112466
28187,0.20396201,0.38184464
28188,0.18437177,0.3215203
28189,0.12936376,0.2691386
28190,0.15948422,0.36991626
28191,0.07872219,0.13078651
28192,0.16602099,0.30636024
28193,0.19264212,0.81166303
28194,0.1038238,0.5028277
28195,0.25840336,0.84303796
28196,0.59161365,0.8364222
28197,0.17376192,0.4681526
28198,0.47801447,0.8322473
28199,0.22404605,0.47551146
28200,0.097154036,0.29449794
28201,0.08547196,0.22461161
28202,0.14924356,0.4689623
28203,0.3264722,0.758538
28204,0.11231487,0.13749662
28205,0.37136725,0.46842548
28206,0.2114057,0.33447236
28207,0.33317953,0.6286669
28208,0.111382365,0.30760604
28209,0.31970888,0.5387798
28210,0.12513673,0.29238176
28211,0.41829783,0.55923957
28212,0.34576628,0.6088061
28213,0.37552792,0.6160081
28214,0.05788244,0.276965
28215,0.3154673,0.60722595
28216,0.19036509,0.29318273
28217,0.08453985,0.24763794
28218,0.3625471,0.5219649
28219,0.14035797,0.15375312
28220,0.16450526,0.36342654
28221,0.18811177,0.3187428
28222,0.2811319,0.6800041
28223,0.19670185,0.8088683
28224,0.21093595,0.18998028
28225,0.19087054,0.35888228
28226,0.11681738,0.20376052
28227,0.2739014,0.88828874
28228,0.14985967,0.55547744
28229,0.47287974,0.72053146
28230,0.057568688,0.08049075
28231,0.35401705,0.7131123
28232,0.2423605,0.3202502
28233,0.17625885,0.45585006
28234,0.42934254,0.90202636
28235,0.13371973,0.3002909
28236,0.10199407,0.15234022
28237,0.1505906,0.30209234
28238,0.19404508,0.7319797
28239,0.15552238,0.3538728
28240,0.23479359,0.1591793
28241,0.118644424,0.1929626
28242,0.26191485,0.62725455
28243,0.1333202,0.23084004
28244,0.18571068,0.66463065
28245,0.11819185,0.54387677
28246,0.08148077,0.13556692
28247,0.31827962,0.3517955
28248,0.18925443,0.43329564
28249,0.10786065,0.36284524
28250,0.28831312,0.7200842
28251,0.32786795,0.74334824
28252,0.18419504,0.36954698
28253,0.4623884,0.84536767
28254,0.18738255,0.23208523
28255,0.2823373,0.49034414
28256,0.48648834,0.55489254
28257,0.103626646,0.22336772
28258,0.138522,0.13945109
28259,0.1364941,0.7011924
28260,0.21197553,0.2788327
28261,0.3261891,0.49203226
28262,0.1153916,0.2916093
28263,0.12530255,0.32088104
28264,0.23905097,0.6584483
28265,0.13594554,0.57326627
28266,0.054388843,0.11486272
28267,0.12994568,0.569746
28268,0.14933053,0.19673346
28269,0.20906039,0.31977946
28270,0.24805592,0.80499065
28271,0.39836898,0.40764108
28272,0.17530055,0.6149458
28273,0.22055522,0.43248576
28274,0.3256181,0.74577177
28275,0.24485016,0.6295384
28276,0.28618705,0.63364244
28277,0.05477443,0.10640448
28278,0.32456607,0.65974265
28279,0.41279304,0.7597428
28280,0.10222182,0.2769457
28281,0.04824735,0.082612306
28282,0.115479,0.22455533
28283,0.1423546,0.31371158
28284,0.43167233,0.44934106
28285,0.34298468,0.5297842
28286,0.122810334,0.3801169
28287,0.13519108,0.34089193
28288,0.21873301,0.31428492
28289,0.058440503,0.122259565
28290,0.11942359,0.0924085
28291,0.4182925,0.8247767
28292,0.101823576,0.2846147
28293,0.092207864,0.28538278
28294,0.39411125,0.82864356
28295,0.14941648,0.4373849
28296,0.32857576,0.55057657
28297,0.119105585,0.14955294
28298,0.16852213,0.60028523
28299,0.16731162,0.3544252
28300,0.09579174,0.2982835
28301,0.08092412,0.1602624
28302,0.13671125,0.26215315
28303,0.6778054,0.90449667
28304,0.1700072,0.41603708
28305,0.11317222,0.24453707
28306,0.12808482,0.15261835
28307,0.2776094,0.6417173
28308,0.38857308,0.89586765
28309,0.06474849,0.09409306
28310,0.229911,0.37098828
28311,0.23507203,0.747408
28312,0.13974649,0.52092665
28313,0.11574477,0.32398435
28314,0.16109262,0.5151519
28315,0.54993093,0.893836
28316,0.07550768,0.1657
28317,0.12967235,0.19290185
28318,0.046810713,0.13392422
28319,0.1309958,0.2450695
28320,0.43066204,0.8306207
28321,0.2550336,0.9247472
28322,0.2767149,0.5042879
28323,0.2703988,0.6284652
28324,0.15973318,0.8951766
28325,0.14117809,0.72280395
28326,0.21923704,0.4906519
28327,0.39535335,0.6078663
28328,0.28136906,0.3289888
28329,0.19768727,0.5246536
28330,0.22147049,0.34990034
28331,0.117518224,0.2111982
28332,0.052378442,0.10772502
28333,0.20867419,0.39142573
28334,0.16528992,0.2942496
28335,0.093528114,0.2819053
28336,0.18390417,0.15859312
28337,0.112688504,0.18261419
28338,0.17187122,0.2934466
28339,0.5200295,0.76444185
28340,0.2373626,0.42859372
28341,0.41146845,0.85856825
28342,0.21186686,0.22858503
28343,0.37645727,0.7549486
28344,0.12522791,0.39058605
28345,0.16404217,0.5172321
28346,0.2045216,0.51434577
